id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences,borough,poverty_rate,distance_to_nearest_pantry_miles,food_access_risk_raw,food_access_risk,risk_tier
cld4ur1al0005l70fnn8er8tf,Mobile Iris House/ AHF Pharmacy Fresh Market,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,655 Morris Avenue,,Melrose,NY,10451,40.81994239999999,-73.92183589999999,America/New_York,,(646) 548-0100,False,False,True,,,0.98,2.0,6,58,,,True,True,The Bronx,0.26,0.042,0.0109,0.0008,low
671,"Momentum Project, Argus Community",,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,760 E 160th St,,New York,NY,10456,40.8203261,-73.9047409,America/New_York,https://www.arguscommunity.org,(718) 401-5700,False,False,True,,,0.79,2.0,2,7,,ID required,True,False,The Bronx,0.26,0.046,0.012,0.0008,low
735,Morrisania Baptist Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,551 E 169th St,,New York,NY,10456,40.8326318,-73.9040711,America/New_York,https://www.facebook.com/pages/Morrisania-Baptist-Church/116401525051421,(718) 590-8292,False,False,True,,,0.75,,2,15,,,True,False,The Bronx,0.26,0.215,0.0559,0.004,low
697,Morrisania Revitalization Corp Inc.,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,576 East 165th Street,,Morrisania,NY,10456,40.8255121,-73.907017,America/New_York,https://mrcbx.org,(718) 589-7858,False,False,True,,,0.6,2.1538461538461537,25,106,,"First come, first serve: open until food runs out",True,True,The Bronx,0.26,0.103,0.0268,0.0019,low
ckxexc1m806110413f5zmngrw,Mott Haven Fridge #1,"The community fridge is available 24/7, however, it's not constantly filled with food.

Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,PUBLISHED,571 East 141st Street,,New York,New York,10454,40.8088143,-73.91583969999999,America/New_York,https://www.instagram.com/motthavenfridge/,(917) 497-2514,False,False,True,,,0.79,,0,6,,,True,True,The Bronx,0.26,0.033,0.0086,0.0006,low
ckxexc1nf10250413omajcpcx,Mott Haven Fridge #2,"The community fridge is available 24/7, however, it's not constantly filled with food.

Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,PUBLISHED,297 Brook Avenue,,New York,New York,10454,40.8091047,-73.9185768,America/New_York,https://www.instagram.com/motthavenfridge/,,False,False,True,,,0.79,,0,5,,,True,True,The Bronx,0.26,0.072,0.0187,0.0013,low
601,Mount Carmel Baptist Church,Needs volunteers,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1376 Prospect Avenue,,Foxhurst,NY,10459,40.8309006,-73.8965291,America/New_York,https://www.facebook.com/Mt-Carmel-Baptist-Church-Food-Pantry-1376-Prospect-Avenue-Bronx-NY-10459-357202051116486/,(646) 238-9817,False,False,True,,,0.7,2.3846153846153846,18,76,,"First come, first serve: open until food runs out,Diapers/baby essentials may be available,Clothing may be available",True,True,The Bronx,0.26,0.009,0.0023,0.0002,low
cm7cxx1lp0260w529zy682n8e,Mt. Carmel Baptist Church,"- Come in at 9 or earlier to get a ticket  and the distribution begins at 11
- theres a service that one can attend while waiting for the distribution time",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1376 Prospect Ave,,Bronx,NY,10459,40.83094,-73.896698,America/New_York,,(917) 459-2538,False,False,True,,,0.83,2.25,7,19,,"ID required,First come, first serve: open until food runs out,Proof of household income required",True,True,The Bronx,0.26,0.009,0.0023,0.0002,low
769,"Muslim Ummah of North America (MUNA), Davidson Ave",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2107 Davidson Avenue,,University Heights,NY,10453,40.8556636,-73.9071301,America/New_York,https://www.munassinc.org/locations/,(347) 400-2644,False,False,True,,,0.7,2.1333333333333333,26,100,,Halal food available,True,True,The Bronx,0.26,0.153,0.0398,0.0028,low
760,"NW Bronx Food Justice Coalition, Kingsbridge Heights Community Center","* Needs volunteers
* Client can visit once a week",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3101 Kingsbridge Terr,,New York,NY,10463,40.87786738314249,-73.90064771562675,America/New_York,https://www.khcc-nyc.org/programs/?filter[category]=prog_nutrition,(718) 884-0700,False,False,True,,,0.75,2.3733333333333335,98,169,BRONX,"ID required,First come, first serve: open until food runs out",True,True,The Bronx,0.26,0.377,0.098,0.0069,low
1372,NahYah Ministries,Only people with appointments are served before 12 noon. ,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,431 Southern Boulevard,,Mott Haven,NY,10455,40.8095307,-73.9077366,America/New_York,https://www.facebook.com/nahyahfoodpantry/,(347) 388-5992,False,True,True,1.0,MONTH,0.75,2.2,14,101,,"ID required,Proof of address required,Schedule appointment through Plentiful app",True,True,The Bronx,0.26,0.243,0.0632,0.0045,low
cml5fwprv0rk5ycchyvaeghsc,"NeON Nutrition Kitchen Food Pantry, Bronx","Bronx
Tues, Wed, and Fri from 9am - 12pm ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,198 East 161st Street,,Concourse Village,NY,10451,40.8258954,-73.9210947,America/New_York,https://www.nyc.gov/site/neon/programs/nutrition-kitchen.page,(718) 537-5395,False,False,True,,,0.8,2.4,14,57,,,True,True,The Bronx,0.26,0.094,0.0244,0.0017,low
cmke94ze0036o0wefbkxflfwi,Neighborhood Care Fordham Rd,"Join EmblemHealth Neighborhood Care as we celebrate the importance of healthy nutrition! Join us for a variety of free food, including a selection of fresh fruits, seasonal vegetables, and non-perishable items. Pick up person must match name on event registration. Registration is required. https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW/food-distribution-4a9nHp4ZU1/overview

Brought to you by EmblemHealth Neighborhood Care.

This event is free and open to the public.

*Free while supplies l",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,254 East Fordham Road,,Fordham Heights,NY,10458,40.8619971,-73.89564800000001,America/New_York,https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW/food-distribution-4a9nHp4ZU1/overview,(800) 274-2950,False,False,True,,,0.9,,0,84,,,False,False,The Bronx,0.26,0.184,0.0478,0.0034,low
cmke869dr0333v2fi1w9yccyu,Neighborhood Care Southern Blvd,"Join EmblemHealth Neighborhood Care as we celebrate the importance of healthy nutrition! Join us for a variety of free food, including a selection of fresh fruits, seasonal vegetables, and non-perishable items. ""Pick up person must match name on event registration"". Registration is required. at https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW/food-distribution-4a9nHp4ZTQ/overview

Brought to you by EmblemHealth Neighborhood Care.

This event is free and open to the public.

*Free while suppl",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,932 Southern Boulevard,,Woodstock,NY,10459,40.8200569,-73.89192080000001,America/New_York,https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW/food-distribution-4a9nHp4ZTQ/overview,,False,False,True,,,0.49,,0,72,,,False,False,The Bronx,0.26,0.104,0.027,0.0019,low
1394,New Covenant Community Development Corporation,"- Walkins are accepted but you will be required to wait until everyone who made an appointment via plentiful is served and therefore might miss out on some food.
- Appoinments are made via plentiful.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1175 Boston Road,,Bronx,NY,10456,40.828823,-73.903717,America/New_York,https://newcovenantdevelopmentcorp.org/food-pantry/,(718) 328-6072,False,True,True,1.0,WEEK,0.6,2.3333333333333335,64,172,,ID required,True,True,The Bronx,0.26,0.068,0.0177,0.0012,low
756,"New Life Holiness Christian Ministries, Inc.",no requirements,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,4401 Barnes Ave,,New York,NY,10466,40.89786489999999,-73.8518017,America/New_York,https://www.facebook.com/newlifeholinesscm/,(917) 557-2228,False,False,True,,,0.7,2.375,24,104,,,True,True,The Bronx,0.26,0.196,0.051,0.0036,low
791,New Pilgrim Community Baptist Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1462 Boston Road,,New York,NY,10460,40.82665970000001,-73.9089308,America/New_York,https://www.homelessshelterdirectory.org/cgi-bin/id/foodbank.cgi?foodbank=3701,(718) 991-2801,False,False,True,,,0.45,,0,0,,,False,False,The Bronx,0.26,0.028,0.0073,0.0005,low
cmir1htf100ywzqcriqrrzpyu,New Tabernacle Baptist Church,"https://www.instagram.com/explore/locations/1725752057438227/new-tabernacle-baptist-church-of-bronx-ny/
https://www.facebook.com/NewTabernacleBC/?rf=346244548727573
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,990 East 181st Street,,West Farms,NY,10460,40.8439315,-73.8787979,America/New_York,,(718) 367-9882,False,False,True,,,0.3,2.0,7,17,BRONX,,True,True,The Bronx,0.26,0.312,0.0811,0.0057,low
759,"New York Common Pantry, Bronx",Requires ID for adults and birth certificates for children in the household,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1290 Hoe Ave,,Bronx,NY,10459,40.8307829,-73.890237,America/New_York,https://nycommonpantry.org/home/food-programs-2/,(917) 720-9700,False,False,True,1.0,WEEK,0.7,2.484848484848485,92,163,,"ID required,Must bring own bags/cart,Proof of address required,Registration required",True,True,The Bronx,0.26,0.021,0.0055,0.0004,low
838,"New York Common Pantry, Nourish","-No disribution on the 4th of July
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,"423 E 138th St, 2nd Floor",,New York,NY,10454,40.7915793,-73.9386835,America/New_York,http://nycommonpantry.org/home/what-we-do/programs/,(917) 982-2564,False,False,True,,,0.7,3.0,8,24,,Seniors only,True,True,The Bronx,0.26,0.025,0.0065,0.0005,low
cmiqygiuw00uvzdcs1x0fiaxx,New Zion Pilgrim Baptist Church,https://www.instagram.com/explore/locations/844367072325875/new-zion-pilgrim-baptist-church,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1040 Washington Avenue,,Morrisania,NY,10456,40.8270548,-73.9090818,America/New_York,,(718) 292-4165,False,False,True,,,0.86,2.0,2,7,BRONX,,True,True,The Bronx,0.26,0.028,0.0073,0.0005,low
clthez1nd0viq103yabn5upem,New york common pantry @ Office Of Senator Jamaal T.Bailey,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,959 East 233rd Street,,East Bronx,NY,10466,40.89116930000001,-73.84963669999999,America/New_York,,(718) 547-8854,False,False,True,,,0.74,2.0,4,16,,"Must bring own bags/cart,First come, first serve: open until food runs out",True,True,The Bronx,0.26,0.24,0.0624,0.0044,low
cmgkdq38505rt022d84yui8us,Nino Divino MPA INC.,"this coming friday they are closed but next friday will be open. they offer fruits, vagetables,snacks",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,457 Castle Hill Ave,,Bronx,NY,10473,40.816387,-73.847801,America/Chicago,917-447-4581,(917) 449-2901,False,False,True,,,0.9,,1,5,,"ID required,Must bring own bags/cart",True,True,The Bronx,0.26,0.089,0.0231,0.0016,low
clbqy3l6z0000ld0fcf9uf2s6,North Bronx SDA Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3743 Bronxwood Avenue,,Bronx,NY,10469,40.8809178,-73.857941,America/New_York,https://www.northbronxsda.org/,(718) 882-4907,False,False,True,,,0.98,2.629032258064516,67,118,,,True,True,The Bronx,0.26,0.171,0.0445,0.0031,low
ckxexc1nx11810413e43sxe14,Nuestra Nevera,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,815 Westchester Avenue,,New York,New York,10455,40.8193113,-73.9026488,America/New_York,https://www.instagram.com/nuestraxnevera/,,False,False,True,,,0.69,,0,0,,,False,False,The Bronx,0.26,0.028,0.0073,0.0005,low
1494,Olivet Gospel Church Community Food Distribution Program,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3900 Dyre Ave,,Bronx ,NY,10466,40.889477,-73.831093,America/New_York,www.olivetgospelchurch.org,(646) 206-2336,False,False,True,1.0,WEEK,0.9,2.2,27,90,,Registration required,True,True,The Bronx,0.26,0.11,0.0286,0.002,low
83,Open Hand Association (OHA),"- Friday schedules are not set unless the food is remaining over from Thursday. 
- Please call ahead to confirm if food is available on other days.
- Distribution at corner of Lydig and Barnes
- Open on hollidays
- Client can visit once a week
- Needs volunteers
- Will be given a Pantry ID upon registration",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,821 Lydig Avenue,,East Bronx,NY,10462,40.854707,-73.86324499999999,America/New_York,https://www.aaopenhand.org/events,(718) 913-2151,False,False,True,,,0.6,2.327272727272727,66,154,,"Must bring own bags/cart,Registration required,Diapers/baby essentials may be available,Pet food may be available",True,True,The Bronx,0.26,0.147,0.0382,0.0027,low
cm22d6e4r02vdh8p4a39h3mnf,Open Hand Association Inc,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2500 Boston Road,,Allerton,NY,10467,40.863362,-73.8649159,America/New_York,https://www.aaopenhand.org,(347) 658-8000,False,False,True,,,0.69,,0,1,,"First come, first serve: open until food runs out",True,False,The Bronx,0.26,0.049,0.0127,0.0009,low
cmir1qoca015f3qcrqupyiopc,Our Lady Of Grace Social Outreach,"**Serves: Residents from 241st Street to Gun Hill Rd. between Webster and Co-op City.

https://www.facebook.com/Our-Lady-of-Grace-School-394966997276602
https://twitter.com/OLGSCHOOLBRONX
https://www.instagram.com/olgschoolbronx",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3985 Bronxwood Avenue,,East Bronx,NY,10466,40.8866605,-73.85495,America/New_York,https://olgschoolbronx.com/,(718) 547-9918,False,False,True,,,0.47,,0,2,,,True,True,The Bronx,0.26,0.047,0.0122,0.0009,low
cmit03hcp02ywyweb0zsrskm3,Our Lady of Refuge,**No hrs,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,290 East 196th Street,,Fordham Manor,NY,10458,40.8666302,-73.8905863,America/New_York,,(718) 367-4690,False,False,True,,,0.73,,0,19,,,False,False,The Bronx,0.26,0.204,0.053,0.0037,low
912,Our Lady of Solace,"** No longer accepting new clients
** only served 10462 zip code and must be existing client


Only serves surrounding neighborhood",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,731 Morris Park Ave,,New York,NY,10462,40.845482,-73.864914,America/New_York,http://www.solacedominic.org,(718) 863-3282,False,False,False,,,0.66,2.0,5,21,,"ID required,Must bring own bags/cart",True,True,The Bronx,0.26,0.126,0.0328,0.0023,low
ckz2780v81616693jy3gbg4dpdz,"PATHHSEO, Inc.","Fridays: Provides tickets as early as 6:30 AM and the distribution starts at 11:30 AM. Serves 250 families.
Saturdays: Grab and Go meals provided to 300 guest. Starts at 11:30 until food supplies last.
",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1357 Southern Boulevard,,West Bronx,NY,10459,40.8322459,-73.89130109999999,America/New_York,pathhseo.org,(917) 471-9188,False,False,True,,,0.6,2.344827586206897,46,141,,"First come, first serve: open until food runs out",True,True,The Bronx,0.26,0.092,0.0239,0.0017,low
1248,Parkchester Baptist Church,Food Pantry: 2nd and 4th tuesday of the Month: Starts at 11am- until supplies last,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2021 Benedict Ave,,New York,NY,10462,40.83478654531337,-73.85715455795595,America/New_York,https://www.parkchesterbaptistchurch.org,(718) 823-8124,False,False,True,2.0,MONTH,0.4,2.3870967741935485,44,128,,"First come, first serve: open until food runs out,Diapers/baby essentials may be available",True,True,The Bronx,0.26,0.06,0.0156,0.0011,low
897,Part of the Solution (POTS) - Food Pantry,"* Part of the Solution POTS pantry services will provide you with healthy groceries to help ensure you have enough food for your household. 

* Each household may obtain groceries from the Food Pantry once a month. To register, come to POTS between Monday and Saturday from 8:30 AM -11:30 AM. 

* Community Dining Room (Soup Kitchen) 12:30 PM-3:00 PM - Monday-Saturday. Join us six days a week for a healthy lunch. 

* Case Management Walk-in days Mondays 8:30 AM - 11:00 AM Tuesdays and Thursdays 8:",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2759 Webster Ave,,Bronx,NY,10458,40.8654811,-73.88636009999999,America/New_York,http://www.potsbronx.org/,(718) 220-4892,False,False,True,1.0,MONTH,0.7,2.6875,111,179,,"ID required,Registration required",True,True,The Bronx,0.26,0.104,0.027,0.0019,low
1255,Path of Blessings,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,506 Brook Ave,,New York,NY,10454,40.8139684,-73.9152002,America/New_York,https://www.foodpantries.org/li/path_of_blessings_10454,(718) 600-2401,False,False,True,,,0.83,,0,0,,,False,False,The Bronx,0.26,0.006,0.0016,0.0001,low
clqza30w800f5rvaxzr9sf9es,Phipps Neighborhoods + FoodStream,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1581 Fulton Ave,,Bronx,NY,10457,40.8387505,-73.8995264,America/New_York,foodstreamnetwork.com,(917) 302-3625,False,False,True,,,0.67,,0,0,,,False,False,The Bronx,0.26,0.192,0.0499,0.0035,low
1254,"Power Praise and Deliverance, Inc","Proof of address required:
1. Accepted documents include a utility bill or ID.
2. If you live in a shelter, a shelter letter is accepted.
3. If you are referred by social services, a referral on official letterhead is accepted.

* Volunteers needed
* First come, first serve until food runs out",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,120 E 184th St,,New York,NY,10468,40.8594929,-73.9004606,America/New_York,https://www.facebook.com/PowerPraiseDeliverance/,(347) 409-0288,False,False,True,,,0.89,2.1176470588235294,24,84,,"ID required,Must bring own bags/cart",True,True,The Bronx,0.26,0.095,0.0247,0.0017,low
1459,Praying Partners International Ministry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1057 East 227th St,,Bronx,NY,10466,40.885994,-73.84874,America/New_York,https://www.prayingpartnersintl.org/,(718) 304-7714,False,False,True,,,0.88,2.5,21,53,,,True,True,The Bronx,0.26,0.166,0.0432,0.0031,low
1378,Project Bravo,Stamp cards are for regular users or who have gone to the pantry at least once before,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3058 Bainbridge Ave,,Bronx,NY,10467,40.873203,-73.879684,America/New_York,https://www.projectbravopantry.org/,(718) 655-3648,False,False,True,1.0,MONTH,0.8,2.5303030303030303,95,268,,"ID required,Proof of address required,Other social services available,Toiletries may be available,Diapers/baby essentials may be available,Clothing may be available",True,True,The Bronx,0.26,0.184,0.0478,0.0034,low
